borrower_id,age,gender,location,has_mobile_money,has_bank_account,employment_type,monthly_income,months_active,monthly_tx_count,previous_defaults,informal_borrowing_history,default
3087,28,F,Urban,1,1,Informal,17328.3705375624,28,13,0,0,0
3088,28,M,Urban,1,0,Public Sector,52354.42156723186,70,21,0,1,0
3089,31,F,Rural,1,1,Self-Employed,4073.0437182519227,50,35,0,0,0
3090,44,F,Rural,0,1,Informal,11840.613304643592,48,16,0,1,0
3091,37,M,Rural,0,0,Public Sector,40084.71561302909,34,21,1,0,0
3092,40,F,Urban,1,0,Self-Employed,21110.63337925428,48,0,0,0,0
3093,58,F,Urban,0,0,Informal,10595.305521496146,20,39,0,0,0
3094,31,M,Rural,1,0,Informal,82745.6430884626,102,43,0,0,0
3095,69,F,Urban,0,0,Informal,11336.343148059932,49,33,0,0,0
3096,60,F,Rural,1,0,Informal,16806.527443794286,47,26,0,0,0
3097,27,F,Rural,1,0,Self-Employed,45775.605726893016,117,44,0,0,0
3098,35,M,Rural,1,0,Public Sector,26814.92360740247,58,42,0,0,0
3099,28,F,Rural,0,0,Self-Employed,35221.03208636168,84,23,0,1,0
3100,33,M,Urban,0,0,Self-Employed,5957.411823708381,119,30,0,0,0
3101,38,F,Urban,1,0,Self-Employed,32681.447174478155,103,46,0,0,0
3102,25,M,Urban,1,0,Informal,14012.382447205118,43,10,0,0,0
3103,18,F,Urban,0,1,Self-Employed,6737.201256819114,64,38,0,0,0
3104,43,F,Urban,1,0,Self-Employed,14611.707942130257,98,18,0,1,0
3105,57,F,Rural,0,0,Informal,14245.837474230402,60,4,0,1,0
3106,35,F,Rural,1,0,Informal,54529.319444032546,33,20,0,1,0
3107,67,M,Rural,1,0,Self-Employed,16598.36656709863,63,25,0,0,0
3108,39,F,Urban,0,0,Private Sector,6551.0404930941495,3,36,0,0,0
3109,69,M,Urban,1,1,Private Sector,5447.330308200347,105,7,0,1,0
3110,31,F,Urban,0,0,Informal,11779.370818607998,71,27,0,1,0
3111,48,M,Rural,1,0,Self-Employed,4166.911616358957,31,33,0,1,0
3112,61,F,Rural,1,0,Informal,6903.185620963925,58,31,0,0,0
3113,21,M,Urban,1,0,Public Sector,10063.496263344901,4,41,0,1,0
3114,71,F,Rural,1,0,Self-Employed,8729.948261485288,94,37,0,1,0
3115,38,F,Rural,0,0,Private Sector,21884.832311187034,64,23,0,0,0
3116,46,M,Rural,0,0,Private Sector,6780.193440019056,1,13,0,1,0
3117,53,M,Rural,0,0,Informal,1696.0172880380976,55,44,0,0,0
3118,54,F,Urban,1,0,Private Sector,3176.0852945178776,9,44,0,0,0
3119,19,F,Urban,1,0,Self-Employed,12061.435547989562,47,6,0,1,0
3120,67,M,Urban,1,0,Informal,7650.913943496463,103,22,0,0,0
3121,53,M,Rural,0,0,Informal,4549.104229208843,78,37,0,0,1
3122,74,M,Rural,1,0,Self-Employed,58617.236392111474,58,33,0,1,0
3123,44,F,Urban,1,0,Informal,23742.526886499974,61,43,1,1,1
3124,52,F,Rural,0,0,Informal,11675.889607906302,61,10,0,1,0
3125,43,M,Rural,1,0,Self-Employed,14745.02179575265,12,47,0,1,0
3126,68,F,Urban,0,1,Informal,9896.2403030347,27,11,0,1,1
3127,65,F,Rural,1,1,Informal,4487.14001316825,98,4,0,0,0
3128,69,F,Rural,0,0,Self-Employed,27906.06240035957,111,36,0,1,0
3129,46,M,Urban,0,0,Informal,24175.308233065014,18,46,0,0,0
3130,63,M,Urban,1,0,Self-Employed,2515.3216801087246,109,17,0,0,0
3131,38,M,Rural,0,0,Informal,14664.267145337488,4,7,0,0,0
3132,44,M,Rural,0,0,Public Sector,16018.32704294982,62,43,0,0,0
3133,61,M,Urban,1,0,Informal,9458.20617850931,99,4,0,0,0
3134,22,M,Urban,0,0,Self-Employed,65501.95551269218,26,33,0,0,0
3135,58,M,Urban,0,0,Self-Employed,60055.159172812186,113,6,1,1,1
3136,18,F,Rural,0,0,Public Sector,9045.445345162809,117,33,0,1,0
3137,51,M,Urban,0,1,Self-Employed,10237.038389979778,51,5,0,1,0
3138,45,F,Urban,1,1,Informal,9318.96323209907,107,19,0,1,0
3139,44,M,Rural,1,1,Informal,7502.241390849794,10,23,0,1,0
3140,46,F,Rural,1,0,Self-Employed,5857.1276212619505,63,45,0,0,0
3141,46,M,Urban,1,0,Self-Employed,18352.27262855583,35,35,0,1,0
3142,41,F,Urban,1,0,Self-Employed,58757.62170897271,75,47,0,0,0
3143,43,F,Urban,1,0,Informal,42280.8065984841,30,26,0,0,0
3144,50,M,Urban,1,0,Self-Employed,23002.647600551056,53,12,0,0,0
3145,61,F,Urban,0,0,Informal,1783.5008315647144,88,21,0,0,0
3146,49,M,Rural,1,1,Self-Employed,2752.8263285411113,25,25,1,0,0
3147,54,F,Rural,1,0,Self-Employed,28662.750037210633,101,28,0,1,0
3148,65,M,Urban,0,0,Informal,44690.74730544332,82,45,0,1,0
3149,74,M,Rural,0,0,Self-Employed,19053.587911777977,30,44,0,1,0
3150,24,M,Rural,1,1,Informal,9581.206029520028,80,5,0,1,0
3151,58,F,Urban,0,1,Self-Employed,36093.34625059145,38,39,1,0,0
3152,30,M,Rural,0,0,Self-Employed,22357.073170579184,66,14,0,1,0
3153,29,F,Urban,0,0,Informal,30393.353542338853,73,29,0,1,0
3154,63,M,Rural,1,0,Informal,2770.457421375681,97,47,1,0,0
3155,21,M,Rural,1,0,Self-Employed,16101.938300371456,42,44,0,0,0
3156,66,M,Rural,0,0,Self-Employed,50598.637252030334,54,24,0,1,0
3157,61,F,Urban,1,0,Informal,18657.094405204363,53,2,0,1,0
3158,74,F,Urban,0,0,Informal,26124.23719925696,103,47,0,1,1
3159,56,M,Rural,0,1,Informal,12595.833124403807,101,45,0,0,0
3160,67,F,Rural,0,0,Self-Employed,13318.150768499041,26,19,0,0,0
3161,24,M,Rural,0,0,Informal,37573.152283760304,13,6,0,0,0
3162,68,M,Urban,0,0,Self-Employed,7159.477816384883,115,26,0,1,0
3163,27,F,Urban,0,0,Self-Employed,6620.404242048693,20,40,1,0,0
3164,35,M,Urban,0,0,Self-Employed,8345.283313512644,25,22,0,1,0
3165,25,M,Rural,1,0,Private Sector,12466.248200967646,15,1,0,1,0
3166,40,F,Urban,0,0,Informal,3374.329363195323,20,22,0,0,0
3167,60,M,Rural,0,0,Self-Employed,21957.63402768506,8,25,0,0,0
3168,33,F,Rural,0,0,Self-Employed,10728.140233136564,72,45,0,0,0
3169,64,F,Rural,1,0,Self-Employed,24220.97842080733,61,40,1,1,0
3170,52,F,Rural,1,0,Self-Employed,2245.687668045874,12,34,0,0,0
3171,53,F,Rural,0,0,Informal,24295.37851360896,78,20,0,0,0
3172,71,F,Urban,1,1,Private Sector,35651.23118503279,20,47,1,1,0
3173,42,M,Rural,0,0,Informal,17376.278885228625,65,11,0,1,0
3174,37,F,Urban,0,1,Private Sector,12531.96922007217,87,16,0,0,0
3175,74,F,Urban,1,0,Informal,24445.114155602456,51,42,1,0,0
3176,49,F,Rural,1,0,Informal,33832.10938811856,37,49,0,0,0
3177,53,M,Rural,0,0,Private Sector,18589.724479417313,107,40,0,1,0
3178,34,F,Urban,1,0,Self-Employed,19734.742699010083,96,35,1,0,0
3179,30,F,Rural,0,0,Self-Employed,46054.304175867,101,46,1,0,0
3180,27,M,Rural,0,0,Informal,22492.75629572192,19,6,1,0,1
3181,30,F,Rural,0,0,Informal,6449.872868282357,33,33,0,1,0
3182,29,M,Urban,1,0,Informal,33702.811054918224,46,20,0,1,0
3183,60,M,Urban,1,0,Self-Employed,11081.651189889832,21,29,0,0,0
3184,21,F,Urban,0,0,Informal,12564.735664490618,46,12,0,0,0
3185,53,M,Urban,1,1,Informal,13326.733673058772,30,24,0,0,0
3186,72,M,Rural,1,0,Informal,26558.823310829543,58,11,0,1,0
3187,61,M,Urban,0,0,Private Sector,49568.22743518739,85,32,0,0,0
3188,40,M,Urban,1,0,Self-Employed,12475.976063452072,49,46,1,1,0
3189,21,F,Rural,1,0,Informal,48875.55699393793,86,2,0,0,0
3190,65,F,Urban,0,0,Private Sector,13956.402682993692,47,47,0,0,0
3191,18,F,Urban,1,0,Informal,37562.344834477146,59,32,0,0,0
3192,56,M,Rural,1,1,Informal,14339.445748227648,40,0,0,1,0
3193,56,F,Rural,1,0,Informal,8250.95376282842,11,28,0,1,0
3194,28,F,Rural,0,0,Public Sector,56937.09037255744,2,6,0,0,0
3195,60,F,Urban,0,0,Informal,7644.297059589773,22,40,0,0,0
3196,28,M,Rural,0,0,Informal,7245.788937514266,74,13,0,0,0
3197,30,M,Rural,0,0,Private Sector,4479.159826047254,12,2,0,0,0
3198,64,F,Urban,1,0,Self-Employed,33719.68332598247,57,42,0,1,0
3199,73,F,Urban,0,0,Self-Employed,40732.47011855511,16,26,0,0,0
3200,33,M,Urban,1,0,Self-Employed,16490.2879666793,45,30,0,1,0
3201,70,F,Urban,0,0,Self-Employed,5568.742233707482,33,41,0,1,0
3202,70,M,Rural,0,0,Informal,12168.427626334285,26,28,0,0,1
3203,61,M,Rural,1,0,Self-Employed,9603.928616427389,62,39,0,0,0
3204,25,F,Urban,0,0,Informal,5364.981076048205,107,29,0,0,0
3205,35,F,Rural,0,0,Informal,8274.301244100207,78,1,0,0,0
3206,56,M,Rural,1,0,Private Sector,18335.814934793147,29,47,0,0,0
3207,74,F,Urban,0,0,Informal,7539.32506961154,102,47,0,0,0
3208,64,F,Rural,0,1,Informal,15450.708083902786,110,13,0,0,0
3209,41,M,Urban,1,0,Informal,2954.147061294759,91,32,0,1,0
3210,31,F,Urban,1,0,Self-Employed,46881.004527964105,26,6,0,0,0
3211,72,F,Urban,0,0,Private Sector,8945.391322465457,20,14,0,1,0
3212,33,F,Rural,1,0,Informal,24543.985480764804,116,30,0,0,0
3213,37,F,Rural,1,0,Informal,14228.055340043305,106,17,1,1,1
3214,72,F,Rural,0,0,Self-Employed,16882.308182495304,50,48,0,0,0
3215,50,M,Urban,0,0,Self-Employed,4946.49978177752,55,3,0,0,0
3216,33,M,Rural,1,1,Informal,6658.009320832397,64,35,2,0,0
3217,18,F,Rural,1,0,Informal,6780.053516515689,106,30,0,0,0
3218,42,F,Urban,0,0,Self-Employed,12485.221530148321,36,44,0,1,0
3219,74,M,Rural,1,0,Informal,35346.245976564496,81,40,0,1,0
3220,42,M,Rural,0,1,Self-Employed,17302.856411106848,112,44,0,1,0
3221,57,F,Rural,0,0,Informal,5953.596131013943,36,39,0,0,0
3222,32,M,Rural,1,0,Self-Employed,13119.962255640436,34,10,0,0,0
3223,62,M,Rural,0,0,Self-Employed,11470.295097264483,16,21,1,1,1
3224,62,F,Rural,0,1,Self-Employed,9240.311948344055,87,34,0,1,0
3225,52,F,Urban,0,0,Self-Employed,12084.631312030573,33,49,0,0,0
3226,61,F,Urban,1,0,Informal,22538.777348743904,3,43,0,0,0
3227,50,F,Urban,1,0,Informal,6877.99091863859,60,32,0,0,0
3228,39,M,Urban,0,0,Self-Employed,9277.154972114247,67,5,0,1,0
3229,60,F,Urban,0,0,Self-Employed,26841.90722842779,3,21,0,0,0
3230,65,M,Urban,0,0,Self-Employed,17804.2633939184,89,32,0,0,0
3231,65,M,Rural,1,0,Informal,34040.710545891605,67,38,0,0,0
3232,30,F,Rural,0,0,Self-Employed,38588.23744099151,57,13,0,0,0
3233,56,F,Urban,1,0,Informal,4119.9244684588,41,23,0,1,0
3234,18,F,Urban,0,0,Informal,15408.2943183926,77,41,0,0,0
3235,50,M,Rural,0,0,Informal,8149.0587061489105,90,41,0,1,0
3236,50,F,Rural,0,0,Public Sector,4689.342928129192,92,11,0,0,0
3237,38,F,Rural,1,0,Self-Employed,6507.224486614456,47,12,1,1,0
3238,74,F,Rural,0,0,Informal,9618.160662455513,60,18,0,1,1
3239,68,F,Urban,1,0,Self-Employed,9666.353829313133,31,32,0,1,0
3240,20,M,Rural,1,0,Informal,7528.958929365829,26,33,1,1,0
3241,29,F,Urban,0,0,Informal,12101.804943364592,103,37,0,0,0
3242,29,F,Urban,0,0,Informal,86624.6731859216,48,27,0,0,0
3243,69,F,Rural,0,1,Informal,3077.423898548065,33,45,0,0,0
3244,47,F,Urban,0,1,Informal,30386.829071481247,87,5,0,1,0
3245,59,F,Urban,1,1,Informal,12056.07009916651,83,26,0,0,0
3246,64,M,Rural,1,0,Self-Employed,8618.961904577813,33,11,1,0,0
3247,61,M,Rural,0,1,Self-Employed,2434.3984078390063,21,26,0,0,0
3248,23,F,Urban,0,1,Public Sector,22521.679451847012,76,44,1,0,0
3249,25,F,Rural,1,0,Informal,3863.1917830133593,110,44,0,0,0
3250,40,F,Rural,1,0,Self-Employed,23726.269451640896,18,49,1,0,0
3251,37,M,Rural,1,0,Informal,49270.83981850227,29,24,0,1,0
3252,60,M,Rural,0,0,Informal,4384.276928164576,111,34,0,1,0
3253,26,F,Urban,1,1,Self-Employed,31154.42203075368,88,23,1,1,0
3254,39,F,Rural,0,0,Informal,12486.13986401294,72,0,0,0,0
3255,31,M,Urban,1,0,Self-Employed,2290.806687852406,40,14,0,0,0
3256,28,F,Rural,1,0,Self-Employed,4666.522942737104,56,37,0,1,0
3257,27,M,Urban,1,0,Informal,14109.51003441296,23,2,0,0,0
3258,29,F,Rural,1,0,Private Sector,16864.5590608741,97,32,0,0,0
3259,50,M,Urban,0,0,Informal,3454.627794751658,60,22,0,0,0
3260,41,M,Urban,1,1,Private Sector,12548.884803729887,95,20,0,1,0
3261,42,M,Rural,1,1,Self-Employed,23644.07357462428,105,36,0,1,0
3262,45,F,Urban,0,0,Informal,27197.58389539692,12,11,0,0,0
3263,60,F,Rural,1,0,Informal,8793.378126795858,103,12,0,1,0
3264,67,F,Urban,1,0,Informal,17375.17996840923,37,8,0,0,0
3265,48,M,Urban,1,1,Self-Employed,28853.05949305277,40,5,0,0,0
3266,54,M,Rural,1,0,Informal,24197.09318972237,55,4,0,0,0
3267,60,M,Rural,1,0,Self-Employed,24963.568417049508,36,5,0,0,0
3268,57,F,Rural,0,1,Informal,13397.565601905513,41,31,0,1,0
3269,25,M,Urban,1,1,Private Sector,11343.598055420583,83,14,0,1,0
3270,74,F,Urban,0,0,Informal,15210.083338536959,38,16,0,0,0
3271,27,F,Rural,0,1,Self-Employed,6640.93489651044,73,37,0,0,0
3272,41,F,Rural,1,0,Self-Employed,29783.177506440938,42,25,2,1,0
3273,55,M,Rural,0,0,Informal,3596.4386108090116,39,3,0,0,0
3274,40,F,Rural,1,0,Informal,8172.8646429741275,17,26,2,0,1
3275,31,M,Rural,1,0,Self-Employed,11884.9568846257,103,33,0,0,0
3276,70,M,Rural,0,0,Self-Employed,17814.474938001982,15,30,0,0,0
3277,22,F,Urban,1,0,Self-Employed,20703.246804857212,66,43,0,1,0
3278,32,F,Rural,0,0,Informal,40263.955017432694,31,29,0,0,0
3279,74,F,Urban,0,0,Public Sector,13019.775806767762,118,40,1,1,0
3280,59,M,Rural,1,0,Public Sector,6888.676982165157,9,25,0,0,0
3281,22,F,Rural,1,0,Self-Employed,10894.285015517962,51,31,0,1,0
3282,61,F,Urban,0,0,Informal,9475.88055749218,61,7,0,0,0
3283,73,M,Rural,1,0,Informal,18545.264939471643,118,49,0,0,0
3284,23,F,Rural,1,0,Private Sector,5210.462004701271,19,1,0,0,0
3285,41,M,Urban,1,0,Self-Employed,10632.59145478856,100,48,0,1,0
3286,44,F,Urban,1,0,Self-Employed,44808.477044570725,9,28,1,1,0
3287,25,F,Urban,0,0,Public Sector,14127.869844028055,35,16,0,0,0
3288,29,F,Rural,1,0,Informal,5269.426272033721,100,21,0,1,0
3289,27,F,Rural,1,0,Self-Employed,9322.58576497996,45,3,0,0,0
3290,28,M,Rural,0,0,Self-Employed,2050.0846898468267,70,20,1,0,0
3291,41,F,Urban,0,0,Self-Employed,11671.846497393877,47,3,1,0,1
3292,44,F,Urban,0,0,Self-Employed,45714.37570110619,107,21,1,1,0
3293,31,M,Rural,0,0,Informal,4735.017168654545,11,6,0,0,0
3294,34,M,Urban,1,0,Informal,3816.8681470342144,118,5,0,1,0
3295,28,F,Rural,1,1,Public Sector,7254.773841302204,28,35,0,0,0
3296,63,F,Rural,0,0,Self-Employed,25567.468935802644,71,8,0,1,0
3297,30,F,Rural,1,0,Informal,47845.5346503977,32,16,0,0,0
3298,69,F,Rural,0,1,Private Sector,17511.143451514847,95,33,1,0,0
3299,48,F,Urban,1,0,Informal,4373.396549053886,84,25,0,0,0
3300,63,M,Urban,0,0,Informal,12018.989151342868,19,25,0,0,0
3301,54,M,Rural,0,1,Private Sector,51203.51142013599,30,22,0,0,0
3302,33,F,Rural,0,0,Self-Employed,9540.512115962172,84,30,0,1,0
3303,52,F,Rural,1,0,Public Sector,13689.727452418392,60,32,2,0,0
3304,33,F,Rural,0,0,Public Sector,14830.938079005111,66,6,0,0,0
3305,24,F,Rural,0,1,Self-Employed,3552.236336567935,44,48,0,0,0
3306,32,F,Rural,0,0,Informal,27183.905715520792,81,40,0,1,0
3307,33,F,Rural,0,0,Self-Employed,24222.383072610402,111,21,0,0,0
3308,25,F,Rural,1,0,Self-Employed,2482.920301045359,13,18,0,0,0
3309,19,M,Rural,1,1,Self-Employed,4219.62571822548,83,36,0,0,0
3310,71,F,Urban,1,1,Self-Employed,5632.242223346186,112,30,0,0,0
3311,47,F,Rural,0,0,Informal,22263.467879605087,27,40,0,0,0
3312,40,M,Rural,0,0,Informal,6708.518054340077,50,23,0,1,1
3313,71,F,Rural,1,1,Self-Employed,16866.823834796935,68,22,0,1,0
3314,30,F,Urban,0,0,Self-Employed,10578.754846936765,93,23,1,0,0
3315,40,F,Rural,1,0,Informal,12951.416039310263,82,14,0,0,0
3316,66,F,Rural,0,0,Informal,18192.620960014996,118,38,0,1,0
3317,54,M,Urban,1,0,Informal,15212.767213761148,67,39,0,0,0
3318,40,M,Urban,1,0,Self-Employed,12050.308074908247,104,5,0,0,0
3319,32,M,Rural,1,0,Informal,15893.847265254482,62,4,0,0,0
3320,20,M,Rural,0,0,Self-Employed,14553.701911980785,38,3,0,0,0
3321,22,F,Urban,0,0,Self-Employed,10345.31902622912,81,16,2,0,1
3322,27,F,Rural,1,1,Informal,8664.891507890165,48,5,0,1,0
3323,62,F,Rural,1,0,Self-Employed,55070.92945697386,79,28,0,0,0
3324,54,M,Rural,0,0,Public Sector,8585.749662965929,78,49,1,0,1
3325,42,M,Rural,1,0,Informal,36520.13389014476,9,35,0,0,0
3326,62,M,Urban,0,0,Informal,7072.149106036111,65,46,0,1,0
3327,27,F,Urban,1,0,Informal,23392.3100597014,2,7,0,1,0
3328,30,M,Rural,0,0,Self-Employed,50971.89031239526,49,35,0,0,0
3329,40,F,Urban,0,0,Public Sector,9339.59170805271,79,36,2,0,0
3330,70,F,Rural,1,0,Self-Employed,7173.215370455762,78,22,0,0,0
3331,53,F,Urban,0,0,Private Sector,8678.806592730834,13,37,0,0,0
3332,66,M,Rural,1,1,Self-Employed,12046.49346368212,109,4,0,1,0
3333,32,M,Rural,0,1,Informal,15827.751085496286,88,30,1,0,1
3334,66,F,Urban,0,0,Informal,11849.313989710397,37,41,0,1,0
3335,22,F,Rural,1,1,Self-Employed,8743.233428679798,54,19,1,1,0
3336,30,M,Rural,0,0,Self-Employed,58434.192860967974,16,9,0,1,0
3337,47,F,Rural,1,0,Self-Employed,10421.97612944718,44,0,1,1,0
3338,20,F,Urban,0,0,Self-Employed,7449.795815752894,81,13,0,1,0
3339,66,M,Rural,0,0,Informal,23775.99980920009,105,41,1,1,1
3340,67,M,Urban,0,0,Informal,24080.836688590374,71,42,0,0,0
3341,48,M,Urban,0,0,Self-Employed,37873.78666134217,34,30,0,0,0
3342,35,M,Urban,0,1,Self-Employed,57200.27657981284,108,12,0,1,0
3343,23,M,Rural,1,0,Self-Employed,16139.75273378633,65,12,0,1,0
3344,53,F,Urban,1,0,Informal,9714.93439659474,89,42,0,1,0
3345,48,M,Rural,0,0,Public Sector,2671.0671462765345,85,29,0,0,0
3346,61,F,Urban,1,0,Informal,5777.58971718983,48,39,0,1,0
3347,52,F,Urban,1,0,Informal,14456.109689976753,3,18,0,0,0
3348,25,M,Rural,1,0,Self-Employed,4756.5102052068405,76,41,0,1,0
3349,24,M,Urban,0,1,Private Sector,3442.404888729872,107,23,0,0,0
3350,62,F,Rural,0,0,Private Sector,12896.165800333525,103,33,0,0,0
3351,27,F,Rural,1,0,Informal,22775.2655252627,103,42,0,1,0
3352,71,F,Rural,1,0,Informal,10045.103378325632,42,17,0,0,0
3353,24,M,Urban,0,0,Self-Employed,25070.649232592554,108,39,0,0,0
3354,59,M,Urban,1,0,Self-Employed,20036.068965831848,2,32,1,1,0
3355,73,M,Urban,0,0,Self-Employed,30681.33155396081,38,24,0,0,0
3356,43,F,Rural,0,0,Informal,69617.6754812543,75,41,0,0,0
3357,21,F,Urban,0,1,Self-Employed,99036.55644352328,38,21,0,0,0
3358,67,F,Urban,1,1,Informal,21968.39038853444,4,37,0,1,0
3359,28,F,Urban,0,1,Informal,8468.789434309756,21,3,0,0,0
3360,48,M,Rural,0,1,Self-Employed,12855.046213106314,112,43,0,0,0
3361,74,F,Rural,1,0,Informal,43071.92507742213,51,48,0,0,0
3362,60,M,Urban,0,0,Self-Employed,5987.58262492617,21,49,0,1,0
3363,20,F,Rural,1,1,Self-Employed,38954.58980512506,74,42,1,1,0
3364,64,F,Rural,0,1,Informal,10679.526298888566,45,34,1,0,1
3365,27,F,Rural,0,1,Informal,14672.404543651768,47,37,2,0,0
3366,60,M,Rural,1,0,Public Sector,6411.656597162611,113,46,0,0,0
3367,53,F,Rural,1,1,Self-Employed,4243.07212377466,65,36,0,0,0
3368,34,F,Rural,1,1,Public Sector,9788.408900445302,10,13,1,0,0
3369,42,M,Urban,1,0,Informal,34697.82767316869,113,7,0,0,0
3370,24,M,Urban,0,0,Self-Employed,6977.559949469616,1,48,0,0,0
3371,74,F,Rural,1,0,Private Sector,44446.430475069516,82,6,1,1,0
3372,31,M,Rural,0,1,Informal,7736.651888221067,13,45,0,0,0
3373,35,M,Urban,1,0,Informal,5205.34509916187,33,46,0,1,0
3374,46,M,Rural,0,0,Public Sector,14986.91317528521,118,2,0,0,0
3375,56,M,Urban,0,0,Informal,21063.155234419846,21,40,0,1,0
3376,46,M,Rural,0,0,Informal,14221.260449645039,116,29,0,0,0
3377,46,F,Rural,0,0,Private Sector,13804.994444005944,35,19,0,0,0
3378,51,M,Rural,0,0,Informal,44107.76725604729,46,25,0,0,0
3379,66,F,Rural,0,0,Self-Employed,13199.76946199868,112,21,0,0,0
3380,40,M,Urban,0,1,Self-Employed,8397.569326809542,89,40,0,0,0
3381,65,M,Rural,1,0,Self-Employed,4942.602883081524,36,20,1,1,0
3382,62,M,Urban,1,0,Informal,33891.907802160866,88,6,0,1,0
3383,72,F,Urban,1,0,Informal,8703.500560157623,57,19,0,0,0
3384,70,F,Urban,0,1,Self-Employed,9410.116517405528,12,26,0,1,0
3385,63,F,Urban,0,0,Self-Employed,28382.45721185425,31,22,0,1,0
3386,32,M,Rural,0,0,Informal,63281.05291255896,28,25,0,0,0
3387,62,M,Rural,0,0,Informal,14959.301159389639,57,49,0,0,0
3388,59,M,Urban,1,0,Self-Employed,10964.569370410738,106,19,0,1,0
3389,34,F,Rural,0,0,Informal,12179.39691036534,68,40,0,0,1
3390,56,M,Rural,1,0,Self-Employed,8498.05317184713,20,49,0,0,0
3391,32,F,Rural,1,0,Public Sector,9203.55510539142,73,41,0,1,0
3392,47,F,Rural,0,0,Informal,9243.090892469707,62,26,0,0,0
3393,63,F,Urban,1,1,Public Sector,25351.811545615983,47,49,0,0,0
3394,28,F,Rural,0,0,Self-Employed,11401.344104936152,30,20,0,0,0
3395,37,M,Urban,0,0,Self-Employed,36296.36710583684,85,13,1,1,1
3396,63,F,Urban,0,0,Private Sector,11147.842689795136,67,42,1,1,1
3397,43,M,Rural,1,0,Informal,9121.59250566685,52,45,0,0,0
3398,72,F,Urban,1,0,Public Sector,34007.04570384035,24,6,0,0,0
3399,18,F,Rural,1,0,Informal,12447.349916578576,15,15,0,1,0
3400,59,M,Rural,1,1,Informal,11057.625857277171,26,14,0,1,0
3401,64,F,Rural,1,0,Self-Employed,12567.526694833206,74,40,0,0,0
3402,70,M,Rural,1,0,Informal,39550.85598101479,6,13,0,0,0
3403,26,M,Rural,0,1,Self-Employed,15629.027335392835,9,33,0,1,0
3404,74,F,Rural,0,0,Informal,33243.355667513824,118,46,0,0,0
3405,40,M,Rural,0,0,Informal,10140.813327092612,32,45,0,1,0
3406,38,F,Rural,1,1,Self-Employed,29247.40501273655,14,44,0,0,0
3407,38,F,Urban,0,0,Informal,14796.868870513608,115,26,0,1,0
3408,54,F,Rural,1,0,Informal,24787.221444213195,50,30,0,1,0
3409,55,M,Urban,1,0,Informal,26511.66210951746,1,36,0,1,0
3410,45,M,Urban,1,0,Private Sector,5760.199463649729,50,15,0,0,0
3411,22,F,Urban,0,1,Self-Employed,12959.560930791273,3,25,0,0,0
3412,74,M,Rural,0,0,Self-Employed,26312.0257752392,37,23,1,1,0
3413,30,F,Urban,1,0,Self-Employed,29887.96892215477,113,40,0,0,0
3414,23,M,Urban,0,0,Self-Employed,33348.58383960881,95,28,0,0,0
3415,52,M,Urban,0,0,Informal,13303.802631799676,50,22,0,0,0
3416,41,F,Urban,1,0,Informal,41948.193102919744,41,27,0,0,0
3417,53,F,Rural,0,0,Self-Employed,7231.904882929323,70,8,1,0,1
3418,67,F,Urban,1,1,Informal,3700.4542807448315,75,12,1,1,0
3419,23,F,Urban,1,1,Public Sector,9798.007134394784,91,40,0,0,0
3420,34,M,Rural,0,0,Informal,31846.94802140927,65,6,0,0,0
3421,47,M,Rural,1,0,Self-Employed,5131.007273639501,10,34,0,0,0
3422,62,M,Urban,0,1,Informal,3774.928024432803,103,45,0,0,0
3423,52,F,Urban,1,0,Self-Employed,3089.040534764168,40,34,1,0,0
3424,39,M,Rural,0,0,Private Sector,22043.618593125248,98,32,0,0,0
3425,52,F,Rural,0,0,Informal,3842.733438161148,97,35,0,0,0
3426,73,M,Rural,0,0,Informal,18982.01567062118,26,7,0,0,0
3427,45,F,Rural,0,0,Self-Employed,9410.240013924078,62,6,0,0,0
3428,68,F,Urban,0,0,Informal,6604.750610168658,90,49,1,0,1
3429,62,F,Urban,1,0,Informal,5502.9805635991,43,21,0,1,0
3430,35,M,Rural,1,1,Self-Employed,14429.870508672791,95,20,0,0,0
3431,32,F,Rural,0,0,Informal,6692.192009106007,63,7,0,0,0
3432,61,M,Urban,1,0,Informal,12186.021043589051,110,36,0,1,0
3433,29,M,Urban,1,0,Informal,16867.569871151314,107,1,0,0,0
3434,37,M,Rural,0,0,Informal,19973.306633729157,115,8,0,1,0
3435,31,M,Rural,1,0,Public Sector,25834.842255896812,27,11,0,1,0
3436,52,F,Rural,1,0,Informal,13957.966250723874,88,46,0,0,0
3437,34,M,Urban,0,1,Informal,5281.423610611988,90,47,0,1,0
3438,55,M,Urban,0,0,Self-Employed,17758.23930437323,54,3,2,0,0
3439,71,F,Rural,0,0,Self-Employed,20681.315095848757,21,6,0,0,0
3440,65,F,Urban,1,0,Informal,10580.58102264377,35,47,0,1,0
3441,72,F,Urban,1,0,Self-Employed,9717.663643787708,62,31,0,1,0
3442,19,F,Urban,0,0,Self-Employed,88624.61447189102,103,36,1,1,1
3443,43,M,Rural,1,0,Informal,4348.481883123713,109,28,0,0,0
3444,30,F,Rural,0,0,Informal,18159.743052839232,109,11,0,0,0
3445,70,M,Urban,1,0,Self-Employed,28249.983783376858,113,36,0,0,0
3446,58,M,Urban,1,0,Informal,9311.549705648642,12,9,0,1,0
3447,36,M,Urban,1,0,Informal,10691.556576122834,119,1,0,0,0
